docid,verb1,verb2,eiid1,eiid2,relation,context
nyt_20130321_china_pollution,taken,floating,1,3,AFTER,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,found,floating,2,3,EQUAL,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,found,cloaked,2,4,AFTER,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,found,causing,2,5,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,found,obscuring,2,7,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,floating,cloaked,3,4,AFTER,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,floating,causing,3,5,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,floating,obscuring,3,7,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,cloaked,causing,4,5,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,cloaked,obscuring,4,7,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,causing,obscuring,5,7,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,cloaked,forced,4,8,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,causing,forced,5,8,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,obscuring,forced,7,8,EQUAL,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,forced,said,8,10,BEFORE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,forced,checked,8,11,AFTER,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,forced,kept,8,13,VAGUE,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
nyt_20130321_china_pollution,said,checked,10,11,AFTER,"China's state leadership transition has taken place this month against an ominous backdrop. More than 16,000 dead pigs have been found floating in rivers that provide drinking water to Shanghai. A haze akin to volcanic fumes cloaked the capital, causing convulsive coughing and obscuring the portrait of Mao Zedong on the gate to the Forbidden City.

So severe are China's environmental woes, especially the noxious air, that top government officials have been forced to openly acknowledge them. Fu Ying, the spokeswoman for the National People's Congress, said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself. Li Keqiang, the new prime minister, said the air pollution had made him ""quite upset"" and vowed to ""show even greater resolve and make more vigorous efforts"" to clean it up.

Last month, after deadly air pollution hit record levels in northern China, officials led byWen Jiabao, then the prime minister, put forward strict new fuel standards that the oil companies had blocked for years. But there are doubts about whether the oil companies will comply, especially since oil officials resisted a similar government order for higher-grade fuel four years ago. State-owned power companies have been similarly resistant. The companies regularly ignore government orders to upgrade coal-burning electricity plants, according to ministry data. And as with the oil companies, the power companies exert an outsize influence over environmental policy debates.

In 2011, during a round of discussions over stricter emissions standards, the China Electricity Council, which represents the companies, pushed back hard against the proposals, saying that the costs of upgrading the plants would be too high.

On Feb. 28, Deutsche Bank released an analysts' note saying that China's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade. ""China's air pollution will become a lot worse from the already unbearable level,"" the analysts said, calling for drastic policy changes and ""a strong government will to overcome the opposition from interest groups.""

The report estimated that the number of passenger cars in China was on track to hit 400 million by 2030, up from 90 million now."
