id,context,eventA,eventB,label_temp,label,pos_partition
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",defray,help,AFTER,1,"{will, help, defray}"
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",refusing,starting,AFTER,1,"{starting, next, year, will, block, from, refusing}"
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",sell,starting,AFTER,1,"{starting, next, year, will, block, from, refusing, to, sell}"
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",raise,reining,EQUAL,2,"{can, raise, while, reining}"
WSJ_20130318_731,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",selected,run,BEFORE,0,"{were, selected, last, year, to, run, though, June}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",broke,released,AFTER,1,"{broke, when, released}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",broke,enabled,AFTER,1,"{has, identified, were, selected, last, year, to, run, through, June}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",selected,identified,BEFORE,0,"{has, identified, were, selected, last, year, to, run, through, June}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",said,identified,AFTER,1,"{said, has, identified, to, run, through, June} "
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",identified,run,BEFORE,0,"{has, identified, to, run, through, June}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",open,convince,EQUAL,2,"{could, potentially, open, and, could, convince}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",released,broke,BEFORE,0,"{broke, when, reased, in, 2010}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",enabled,released,AFTER,1,"{released, that, enabled}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",broke,hoping,BEFORE,0,"{broke, in, 2010, now, is, hoping, to}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",help,hoping,EQUAL,2,"{now, with, help, is, hoping, to}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",build,expanding,AFTER,1,"{to, build, is, expanding}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",build,expanding,AFTER,1,"{to, build, is, expanding}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",hoping,expanding,EQUAL,2,"{now, is, hoping, is, expanding}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",expanding,selected,AFTER,1,"{is, expanding, were, selected, last, year}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",selected,identified,AFTER,1,"{were, selected, last, year, has, identified, to, run, through, june}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",create,gives,AFTER,1,"{to, create, gives}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",asking,gives,EQUAL,2,"{is, asking, gives, but}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",gives,have,EQUAL,2,"{gives, also, have}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",have,gets,EQUAL,2,"{also, have, what, gets, are} "
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",buy,convince,AFTER,1,"{could, convince, to, buy}"
WSJ_20130318_731,"Microsoft Corp. broke sales records in 2010 when it released its Kinect - a movement-tracking device that enabled Xbox users to play their favorite games through gestures alone, without need of a controller. Now, with the help of outside developers, the software giant is hoping to move the Kinect beyond gaming. Microsoft is expanding into China with a company-funded incubator program for outside developers to build products based on Kinect technology for a range of industries including health care and retail. In the U.S., 11 companies were selected last year for the accelerator's first three-month class in Seattle, out of nearly 500 applicants. Microsoft said it has identified three companies for the China program to run through June. The company gives each participating startup in the Seattle program $20,000 to create software that can be used with Kinect for Windows, but it is isn't asking for any ownership stakes or intellectual property rights. Microsoft also doesn't have any veto power over the ideas. What Microsoft gets are developers around the world working on ideas that could potentially open up Kinect for Windows' technology to new markets - and could convince consumers and businesses to buy the company's hardware and make use of the potential apps. The Windows-ready Kinect sensor, which would be necessary for any business that wants to use these potential new technologies, is currently selling for $250 through Microsoft, more than twice what Microsoft charges for the gaming-only Xbox version.",said,gives,VAGUE,3,"{said, is, has, identified, gives}"
